,Cyc#,Step,TestTime(s),StepTime(s),Capacity(Ah),Current(A),Voltage(V),DPT Time
26667,1,14,  1d 14:46:58.18,  0d 14:23:0.06,1.079,0.075,3.98,8/19/2020 10:08
26668,1,14,  1d 14:47:8.18,  0d 14:23:10.06,1.079,0.075,3.979,8/19/2020 10:08
26669,1,14,  1d 14:47:18.18,  0d 14:23:20.06,1.079,0.075,3.98,8/19/2020 10:08
26670,1,14,  1d 14:47:28.18,  0d 14:23:30.06,1.079,0.075,3.98,8/19/2020 10:08
26671,1,14,  1d 14:47:38.18,  0d 14:23:40.06,1.079,0.075,3.98,8/19/2020 10:09
26672,1,14,  1d 14:47:48.18,  0d 14:23:50.06,1.08,0.075,3.98,8/19/2020 10:09
26673,1,14,  1d 14:47:58.18,  0d 14:24:0.06,1.08,0.075,3.98,8/19/2020 10:09
26674,1,14,  1d 14:48:8.18,  0d 14:24:10.06,1.08,0.075,3.98,8/19/2020 10:09
26675,1,14,  1d 14:48:18.18,  0d 14:24:20.06,1.08,0.075,3.98,8/19/2020 10:09
26676,1,14,  1d 14:48:28.18,  0d 14:24:30.06,1.081,0.075,3.981,8/19/2020 10:09
26677,1,14,  1d 14:48:38.18,  0d 14:24:40.06,1.081,0.075,3.981,8/19/2020 10:10
26678,1,14,  1d 14:48:48.18,  0d 14:24:50.06,1.081,0.075,3.981,8/19/2020 10:10
26679,1,14,  1d 14:48:58.18,  0d 14:25:0.06,1.081,0.075,3.981,8/19/2020 10:10
26680,1,14,  1d 14:49:8.18,  0d 14:25:10.06,1.081,0.075,3.981,8/19/2020 10:10
26681,1,14,  1d 14:49:18.18,  0d 14:25:20.06,1.082,0.075,3.981,8/19/2020 10:10
26682,1,14,  1d 14:49:28.18,  0d 14:25:30.06,1.082,0.075,3.981,8/19/2020 10:10
26683,1,14,  1d 14:49:38.18,  0d 14:25:40.06,1.082,0.075,3.981,8/19/2020 10:11
26684,1,14,  1d 14:49:48.18,  0d 14:25:50.06,1.082,0.075,3.981,8/19/2020 10:11
26685,1,14,  1d 14:49:58.18,  0d 14:26:0.06,1.082,0.075,3.981,8/19/2020 10:11
26686,1,14,  1d 14:50:8.18,  0d 14:26:10.06,1.083,0.075,3.982,8/19/2020 10:11
26687,1,14,  1d 14:50:18.18,  0d 14:26:20.06,1.083,0.075,3.981,8/19/2020 10:11
26688,1,14,  1d 14:50:28.18,  0d 14:26:30.06,1.083,0.075,3.982,8/19/2020 10:11
26689,1,14,  1d 14:50:38.18,  0d 14:26:40.06,1.083,0.075,3.982,8/19/2020 10:12
26690,1,14,  1d 14:50:48.18,  0d 14:26:50.06,1.083,0.075,3.982,8/19/2020 10:12
26691,1,14,  1d 14:50:58.18,  0d 14:27:0.06,1.084,0.075,3.982,8/19/2020 10:12
26692,1,14,  1d 14:51:8.18,  0d 14:27:10.06,1.084,0.075,3.982,8/19/2020 10:12
26693,1,14,  1d 14:51:18.18,  0d 14:27:20.06,1.084,0.075,3.982,8/19/2020 10:12
26694,1,14,  1d 14:51:28.18,  0d 14:27:30.06,1.084,0.075,3.982,8/19/2020 10:12
26695,1,14,  1d 14:51:38.18,  0d 14:27:40.06,1.084,0.075,3.982,8/19/2020 10:13
26696,1,14,  1d 14:51:48.18,  0d 14:27:50.06,1.085,0.075,3.983,8/19/2020 10:13
26697,1,14,  1d 14:51:58.18,  0d 14:28:0.06,1.085,0.075,3.983,8/19/2020 10:13
26698,1,14,  1d 14:52:8.18,  0d 14:28:10.06,1.085,0.075,3.983,8/19/2020 10:13
26699,1,14,  1d 14:52:18.18,  0d 14:28:20.06,1.085,0.075,3.983,8/19/2020 10:13
26700,1,14,  1d 14:52:28.18,  0d 14:28:30.06,1.086,0.075,3.983,8/19/2020 10:13
26701,1,14,  1d 14:52:38.18,  0d 14:28:40.06,1.086,0.075,3.983,8/19/2020 10:14
26702,1,14,  1d 14:52:48.18,  0d 14:28:50.06,1.086,0.075,3.983,8/19/2020 10:14
26703,1,14,  1d 14:52:58.18,  0d 14:29:0.06,1.086,0.075,3.983,8/19/2020 10:14
26704,1,14,  1d 14:53:8.18,  0d 14:29:10.06,1.086,0.075,3.983,8/19/2020 10:14
26705,1,14,  1d 14:53:18.18,  0d 14:29:20.06,1.087,0.075,3.983,8/19/2020 10:14
26706,1,14,  1d 14:53:28.18,  0d 14:29:30.06,1.087,0.075,3.984,8/19/2020 10:14
26707,1,14,  1d 14:53:38.18,  0d 14:29:40.06,1.087,0.075,3.984,8/19/2020 10:15
26708,1,14,  1d 14:53:48.18,  0d 14:29:50.06,1.087,0.075,3.984,8/19/2020 10:15
26709,1,14,  1d 14:53:58.18,  0d 14:30:0.06,1.087,0.075,3.984,8/19/2020 10:15
26710,1,14,  1d 14:54:8.18,  0d 14:30:10.06,1.088,0.075,3.984,8/19/2020 10:15
26711,1,14,  1d 14:54:18.18,  0d 14:30:20.06,1.088,0.075,3.984,8/19/2020 10:15
26712,1,14,  1d 14:54:28.18,  0d 14:30:30.06,1.088,0.075,3.984,8/19/2020 10:15
26713,1,14,  1d 14:54:38.18,  0d 14:30:40.06,1.088,0.075,3.984,8/19/2020 10:16
26714,1,14,  1d 14:54:48.18,  0d 14:30:50.06,1.088,0.075,3.985,8/19/2020 10:16
26715,1,14,  1d 14:54:58.18,  0d 14:31:0.06,1.089,0.075,3.985,8/19/2020 10:16
26716,1,14,  1d 14:55:8.18,  0d 14:31:10.06,1.089,0.075,3.985,8/19/2020 10:16
26717,1,14,  1d 14:55:18.18,  0d 14:31:20.06,1.089,0.075,3.985,8/19/2020 10:16
26718,1,14,  1d 14:55:28.18,  0d 14:31:30.06,1.089,0.075,3.985,8/19/2020 10:16
26719,1,14,  1d 14:55:38.18,  0d 14:31:40.06,1.089,0.075,3.985,8/19/2020 10:17
26720,1,14,  1d 14:55:48.18,  0d 14:31:50.06,1.09,0.075,3.985,8/19/2020 10:17
26721,1,14,  1d 14:55:58.18,  0d 14:32:0.06,1.09,0.075,3.985,8/19/2020 10:17
26722,1,14,  1d 14:56:8.18,  0d 14:32:10.06,1.09,0.075,3.985,8/19/2020 10:17
26723,1,14,  1d 14:56:18.18,  0d 14:32:20.06,1.09,0.075,3.985,8/19/2020 10:17
26724,1,14,  1d 14:56:28.18,  0d 14:32:30.06,1.091,0.075,3.986,8/19/2020 10:17
26725,1,14,  1d 14:56:38.18,  0d 14:32:40.06,1.091,0.075,3.986,8/19/2020 10:18
26726,1,14,  1d 14:56:48.18,  0d 14:32:50.06,1.091,0.075,3.986,8/19/2020 10:18
26727,1,14,  1d 14:56:58.18,  0d 14:33:0.06,1.091,0.075,3.986,8/19/2020 10:18
26728,1,14,  1d 14:57:8.18,  0d 14:33:10.06,1.091,0.075,3.986,8/19/2020 10:18
26729,1,14,  1d 14:57:18.18,  0d 14:33:20.06,1.092,0.075,3.986,8/19/2020 10:18
26730,1,14,  1d 14:57:28.18,  0d 14:33:30.06,1.092,0.075,3.986,8/19/2020 10:18
26731,1,14,  1d 14:57:38.18,  0d 14:33:40.06,1.092,0.075,3.986,8/19/2020 10:19
26732,1,14,  1d 14:57:48.18,  0d 14:33:50.06,1.092,0.075,3.986,8/19/2020 10:19
26733,1,14,  1d 14:57:58.18,  0d 14:34:0.06,1.092,0.075,3.986,8/19/2020 10:19
26734,1,14,  1d 14:58:8.18,  0d 14:34:10.06,1.093,0.075,3.987,8/19/2020 10:19
26735,1,14,  1d 14:58:18.18,  0d 14:34:20.06,1.093,0.075,3.987,8/19/2020 10:19
26736,1,14,  1d 14:58:28.18,  0d 14:34:30.06,1.093,0.075,3.987,8/19/2020 10:19
26737,1,14,  1d 14:58:38.18,  0d 14:34:40.06,1.093,0.075,3.987,8/19/2020 10:20
26738,1,14,  1d 14:58:48.18,  0d 14:34:50.06,1.093,0.075,3.987,8/19/2020 10:20
26739,1,14,  1d 14:58:58.18,  0d 14:35:0.06,1.094,0.075,3.987,8/19/2020 10:20
26740,1,14,  1d 14:59:8.18,  0d 14:35:10.06,1.094,0.075,3.987,8/19/2020 10:20
26741,1,14,  1d 14:59:18.18,  0d 14:35:20.06,1.094,0.075,3.987,8/19/2020 10:20
26742,1,14,  1d 14:59:28.18,  0d 14:35:30.06,1.094,0.075,3.987,8/19/2020 10:20
26743,1,14,  1d 14:59:38.18,  0d 14:35:40.06,1.094,0.075,3.988,8/19/2020 10:21
26744,1,14,  1d 14:59:48.18,  0d 14:35:50.06,1.095,0.075,3.988,8/19/2020 10:21
26745,1,14,  1d 14:59:58.18,  0d 14:36:0.06,1.095,0.075,3.988,8/19/2020 10:21
26746,1,14,  1d 15:00:8.18,  0d 14:36:10.06,1.095,0.075,3.988,8/19/2020 10:21
26747,1,14,  1d 15:00:18.18,  0d 14:36:20.06,1.095,0.075,3.988,8/19/2020 10:21
26748,1,14,  1d 15:00:28.18,  0d 14:36:30.06,1.096,0.075,3.988,8/19/2020 10:21
26749,1,14,  1d 15:00:38.18,  0d 14:36:40.06,1.096,0.075,3.988,8/19/2020 10:22
26750,1,14,  1d 15:00:48.18,  0d 14:36:50.06,1.096,0.075,3.988,8/19/2020 10:22
26751,1,14,  1d 15:00:58.18,  0d 14:37:0.06,1.096,0.075,3.988,8/19/2020 10:22
26752,1,14,  1d 15:01:8.18,  0d 14:37:10.06,1.096,0.075,3.989,8/19/2020 10:22
26753,1,14,  1d 15:01:18.18,  0d 14:37:20.06,1.097,0.075,3.988,8/19/2020 10:22
26754,1,14,  1d 15:01:28.18,  0d 14:37:30.06,1.097,0.075,3.989,8/19/2020 10:22
26755,1,14,  1d 15:01:38.18,  0d 14:37:40.06,1.097,0.075,3.989,8/19/2020 10:23
26756,1,14,  1d 15:01:48.18,  0d 14:37:50.06,1.097,0.075,3.989,8/19/2020 10:23
26757,1,14,  1d 15:01:58.18,  0d 14:38:0.06,1.097,0.075,3.989,8/19/2020 10:23
26758,1,14,  1d 15:02:8.18,  0d 14:38:10.06,1.098,0.075,3.989,8/19/2020 10:23
26759,1,14,  1d 15:02:18.18,  0d 14:38:20.06,1.098,0.075,3.989,8/19/2020 10:23
26760,1,14,  1d 15:02:28.18,  0d 14:38:30.06,1.098,0.075,3.989,8/19/2020 10:23
26761,1,14,  1d 15:02:38.18,  0d 14:38:40.06,1.098,0.075,3.989,8/19/2020 10:24
26762,1,14,  1d 15:02:48.18,  0d 14:38:50.06,1.098,0.075,3.989,8/19/2020 10:24
26763,1,14,  1d 15:02:58.18,  0d 14:39:0.06,1.099,0.075,3.99,8/19/2020 10:24
26764,1,14,  1d 15:03:8.18,  0d 14:39:10.06,1.099,0.075,3.99,8/19/2020 10:24
26765,1,14,  1d 15:03:18.18,  0d 14:39:20.06,1.099,0.075,3.99,8/19/2020 10:24
26766,1,14,  1d 15:03:28.18,  0d 14:39:30.06,1.099,0.075,3.99,8/19/2020 10:24
26767,1,14,  1d 15:03:38.18,  0d 14:39:40.06,1.099,0.075,3.99,8/19/2020 10:25
26768,1,14,  1d 15:03:48.18,  0d 14:39:50.06,1.1,0.075,3.99,8/19/2020 10:25
26769,1,14,  1d 15:03:58.18,  0d 14:40:0.06,1.1,0.075,3.99,8/19/2020 10:25
26770,1,14,  1d 15:04:8.18,  0d 14:40:10.06,1.1,0.075,3.99,8/19/2020 10:25
26771,1,14,  1d 15:04:18.18,  0d 14:40:20.06,1.1,0.075,3.991,8/19/2020 10:25
26772,1,14,  1d 15:04:28.18,  0d 14:40:30.06,1.101,0.075,3.99,8/19/2020 10:25
26773,1,14,  1d 15:04:38.18,  0d 14:40:40.06,1.101,0.075,3.991,8/19/2020 10:26
26774,1,14,  1d 15:04:48.18,  0d 14:40:50.06,1.101,0.075,3.991,8/19/2020 10:26
26775,1,14,  1d 15:04:58.18,  0d 14:41:0.06,1.101,0.075,3.991,8/19/2020 10:26
26776,1,14,  1d 15:05:8.18,  0d 14:41:10.06,1.101,0.075,3.991,8/19/2020 10:26
26777,1,14,  1d 15:05:18.18,  0d 14:41:20.06,1.102,0.075,3.991,8/19/2020 10:26
26778,1,14,  1d 15:05:28.18,  0d 14:41:30.06,1.102,0.075,3.991,8/19/2020 10:26
26779,1,14,  1d 15:05:38.18,  0d 14:41:40.06,1.102,0.075,3.991,8/19/2020 10:27
26780,1,14,  1d 15:05:48.18,  0d 14:41:50.06,1.102,0.075,3.991,8/19/2020 10:27
26781,1,14,  1d 15:05:58.18,  0d 14:42:0.06,1.102,0.075,3.992,8/19/2020 10:27
26782,1,14,  1d 15:06:8.18,  0d 14:42:10.06,1.103,0.075,3.992,8/19/2020 10:27
26783,1,14,  1d 15:06:18.18,  0d 14:42:20.06,1.103,0.075,3.992,8/19/2020 10:27
26784,1,14,  1d 15:06:28.18,  0d 14:42:30.06,1.103,0.075,3.992,8/19/2020 10:27
26785,1,14,  1d 15:06:38.18,  0d 14:42:40.06,1.103,0.075,3.992,8/19/2020 10:28
26786,1,14,  1d 15:06:48.18,  0d 14:42:50.06,1.103,0.075,3.992,8/19/2020 10:28
26787,1,14,  1d 15:06:58.18,  0d 14:43:0.06,1.104,0.075,3.992,8/19/2020 10:28
26788,1,14,  1d 15:07:8.18,  0d 14:43:10.06,1.104,0.075,3.992,8/19/2020 10:28
26789,1,14,  1d 15:07:18.18,  0d 14:43:20.06,1.104,0.075,3.992,8/19/2020 10:28
26790,1,14,  1d 15:07:28.18,  0d 14:43:30.06,1.104,0.075,3.992,8/19/2020 10:28
26791,1,14,  1d 15:07:38.18,  0d 14:43:40.06,1.104,0.075,3.993,8/19/2020 10:29
26792,1,14,  1d 15:07:48.18,  0d 14:43:50.06,1.105,0.075,3.993,8/19/2020 10:29
26793,1,14,  1d 15:07:58.18,  0d 14:44:0.06,1.105,0.075,3.993,8/19/2020 10:29
26794,1,14,  1d 15:08:8.18,  0d 14:44:10.06,1.105,0.075,3.993,8/19/2020 10:29
26795,1,14,  1d 15:08:18.18,  0d 14:44:20.06,1.105,0.075,3.993,8/19/2020 10:29
26796,1,14,  1d 15:08:28.18,  0d 14:44:30.06,1.106,0.075,3.993,8/19/2020 10:29
26797,1,14,  1d 15:08:38.18,  0d 14:44:40.06,1.106,0.075,3.993,8/19/2020 10:30
26798,1,14,  1d 15:08:48.18,  0d 14:44:50.06,1.106,0.075,3.993,8/19/2020 10:30
26799,1,14,  1d 15:08:58.18,  0d 14:45:0.06,1.106,0.075,3.994,8/19/2020 10:30
26800,1,14,  1d 15:09:8.18,  0d 14:45:10.06,1.106,0.075,3.994,8/19/2020 10:30
26801,1,14,  1d 15:09:18.18,  0d 14:45:20.06,1.107,0.075,3.994,8/19/2020 10:30
26802,1,14,  1d 15:09:28.18,  0d 14:45:30.06,1.107,0.075,3.994,8/19/2020 10:30
26803,1,14,  1d 15:09:38.18,  0d 14:45:40.06,1.107,0.075,3.994,8/19/2020 10:31
26804,1,14,  1d 15:09:48.18,  0d 14:45:50.06,1.107,0.075,3.994,8/19/2020 10:31
26805,1,14,  1d 15:09:58.18,  0d 14:46:0.06,1.107,0.075,3.994,8/19/2020 10:31
26806,1,14,  1d 15:10:8.18,  0d 14:46:10.06,1.108,0.075,3.994,8/19/2020 10:31
26807,1,14,  1d 15:10:18.18,  0d 14:46:20.06,1.108,0.075,3.994,8/19/2020 10:31
26808,1,14,  1d 15:10:28.18,  0d 14:46:30.06,1.108,0.075,3.995,8/19/2020 10:31
26809,1,14,  1d 15:10:38.18,  0d 14:46:40.06,1.108,0.075,3.995,8/19/2020 10:32
26810,1,14,  1d 15:10:48.18,  0d 14:46:50.06,1.108,0.075,3.995,8/19/2020 10:32
26811,1,14,  1d 15:10:58.18,  0d 14:47:0.06,1.109,0.075,3.995,8/19/2020 10:32
26812,1,14,  1d 15:11:8.18,  0d 14:47:10.06,1.109,0.075,3.995,8/19/2020 10:32
26813,1,14,  1d 15:11:18.18,  0d 14:47:20.06,1.109,0.075,3.995,8/19/2020 10:32
26814,1,14,  1d 15:11:28.18,  0d 14:47:30.06,1.109,0.075,3.995,8/19/2020 10:32
26815,1,14,  1d 15:11:38.18,  0d 14:47:40.06,1.109,0.075,3.995,8/19/2020 10:33
26816,1,14,  1d 15:11:48.18,  0d 14:47:50.06,1.11,0.075,3.995,8/19/2020 10:33
26817,1,14,  1d 15:11:58.18,  0d 14:48:0.06,1.11,0.075,3.995,8/19/2020 10:33
26818,1,14,  1d 15:12:8.18,  0d 14:48:10.06,1.11,0.075,3.996,8/19/2020 10:33
26819,1,14,  1d 15:12:18.18,  0d 14:48:20.06,1.11,0.075,3.996,8/19/2020 10:33
26820,1,14,  1d 15:12:28.18,  0d 14:48:30.06,1.111,0.075,3.996,8/19/2020 10:33
26821,1,14,  1d 15:12:38.18,  0d 14:48:40.06,1.111,0.075,3.996,8/19/2020 10:34
26822,1,14,  1d 15:12:48.18,  0d 14:48:50.06,1.111,0.075,3.996,8/19/2020 10:34
26823,1,14,  1d 15:12:58.18,  0d 14:49:0.06,1.111,0.075,3.996,8/19/2020 10:34
26824,1,14,  1d 15:13:8.18,  0d 14:49:10.06,1.111,0.075,3.996,8/19/2020 10:34
26825,1,14,  1d 15:13:18.18,  0d 14:49:20.06,1.112,0.075,3.996,8/19/2020 10:34
26826,1,14,  1d 15:13:28.18,  0d 14:49:30.06,1.112,0.075,3.997,8/19/2020 10:34
26827,1,14,  1d 15:13:38.18,  0d 14:49:40.06,1.112,0.075,3.997,8/19/2020 10:35
26828,1,14,  1d 15:13:48.18,  0d 14:49:50.06,1.112,0.075,3.997,8/19/2020 10:35
26829,1,14,  1d 15:13:58.18,  0d 14:50:0.06,1.112,0.075,3.997,8/19/2020 10:35
26830,1,14,  1d 15:14:8.18,  0d 14:50:10.06,1.113,0.075,3.997,8/19/2020 10:35
26831,1,14,  1d 15:14:18.18,  0d 14:50:20.06,1.113,0.075,3.997,8/19/2020 10:35
26832,1,14,  1d 15:14:28.18,  0d 14:50:30.06,1.113,0.075,3.997,8/19/2020 10:35
26833,1,14,  1d 15:14:38.18,  0d 14:50:40.06,1.113,0.075,3.997,8/19/2020 10:36
26834,1,14,  1d 15:14:48.18,  0d 14:50:50.06,1.113,0.075,3.997,8/19/2020 10:36
26835,1,14,  1d 15:14:58.18,  0d 14:51:0.06,1.114,0.075,3.997,8/19/2020 10:36
26836,1,14,  1d 15:15:8.18,  0d 14:51:10.06,1.114,0.075,3.998,8/19/2020 10:36
26837,1,14,  1d 15:15:18.18,  0d 14:51:20.06,1.114,0.075,3.998,8/19/2020 10:36
26838,1,14,  1d 15:15:28.18,  0d 14:51:30.06,1.114,0.075,3.998,8/19/2020 10:36
26839,1,14,  1d 15:15:38.18,  0d 14:51:40.06,1.114,0.075,3.998,8/19/2020 10:37
26840,1,14,  1d 15:15:48.18,  0d 14:51:50.06,1.115,0.075,3.998,8/19/2020 10:37
26841,1,14,  1d 15:15:58.18,  0d 14:52:0.06,1.115,0.075,3.998,8/19/2020 10:37
26842,1,14,  1d 15:16:8.18,  0d 14:52:10.06,1.115,0.075,3.998,8/19/2020 10:37
26843,1,14,  1d 15:16:18.18,  0d 14:52:20.06,1.115,0.075,3.999,8/19/2020 10:37
26844,1,14,  1d 15:16:28.18,  0d 14:52:30.06,1.116,0.075,3.999,8/19/2020 10:37
26845,1,14,  1d 15:16:38.18,  0d 14:52:40.06,1.116,0.075,3.999,8/19/2020 10:38
26846,1,14,  1d 15:16:48.18,  0d 14:52:50.06,1.116,0.075,3.999,8/19/2020 10:38
26847,1,14,  1d 15:16:58.18,  0d 14:53:0.06,1.116,0.075,3.999,8/19/2020 10:38
26848,1,14,  1d 15:17:8.18,  0d 14:53:10.06,1.116,0.075,3.999,8/19/2020 10:38
26849,1,14,  1d 15:17:18.18,  0d 14:53:20.06,1.117,0.075,3.999,8/19/2020 10:38
26850,1,14,  1d 15:17:28.18,  0d 14:53:30.06,1.117,0.075,3.999,8/19/2020 10:38
26851,1,14,  1d 15:17:38.18,  0d 14:53:40.06,1.117,0.075,3.999,8/19/2020 10:39
26852,1,14,  1d 15:17:48.18,  0d 14:53:50.06,1.117,0.075,3.999,8/19/2020 10:39
26853,1,14,  1d 15:17:58.18,  0d 14:54:0.06,1.117,0.075,3.999,8/19/2020 10:39
26854,1,14,  1d 15:18:8.18,  0d 14:54:10.06,1.118,0.075,3.999,8/19/2020 10:39
26855,1,14,  1d 15:18:18.18,  0d 14:54:20.06,1.118,0.075,3.999,8/19/2020 10:39
26856,1,14,  1d 15:18:28.18,  0d 14:54:30.06,1.118,0.075,4,8/19/2020 10:39
26857,1,14,  1d 15:18:38.18,  0d 14:54:40.06,1.118,0.075,4,8/19/2020 10:40
26858,1,14,  1d 15:18:48.18,  0d 14:54:50.06,1.118,0.075,4,8/19/2020 10:40
26859,1,14,  1d 15:18:58.18,  0d 14:55:0.06,1.119,0.075,4,8/19/2020 10:40
26860,1,14,  1d 15:19:8.18,  0d 14:55:10.06,1.119,0.075,4,8/19/2020 10:40
26861,1,14,  1d 15:19:18.18,  0d 14:55:20.06,1.119,0.075,4,8/19/2020 10:40
26862,1,14,  1d 15:19:28.18,  0d 14:55:30.06,1.119,0.075,4,8/19/2020 10:40
26863,1,14,  1d 15:19:38.18,  0d 14:55:40.06,1.119,0.075,4,8/19/2020 10:41
26864,1,14,  1d 15:19:48.18,  0d 14:55:50.06,1.12,0.075,4.001,8/19/2020 10:41
26865,1,14,  1d 15:19:58.18,  0d 14:56:0.06,1.12,0.075,4.001,8/19/2020 10:41
26866,1,14,  1d 15:20:8.18,  0d 14:56:10.06,1.12,0.075,4.001,8/19/2020 10:41
26867,1,14,  1d 15:20:18.18,  0d 14:56:20.06,1.12,0.075,4.001,8/19/2020 10:41
26868,1,14,  1d 15:20:28.18,  0d 14:56:30.06,1.121,0.075,4.001,8/19/2020 10:41
26869,1,14,  1d 15:20:38.18,  0d 14:56:40.06,1.121,0.075,4.001,8/19/2020 10:42
26870,1,14,  1d 15:20:48.18,  0d 14:56:50.06,1.121,0.075,4.001,8/19/2020 10:42
26871,1,14,  1d 15:20:58.18,  0d 14:57:0.06,1.121,0.075,4.001,8/19/2020 10:42
26872,1,14,  1d 15:21:8.18,  0d 14:57:10.06,1.121,0.075,4.002,8/19/2020 10:42
26873,1,14,  1d 15:21:18.18,  0d 14:57:20.06,1.122,0.075,4.002,8/19/2020 10:42
26874,1,14,  1d 15:21:28.18,  0d 14:57:30.06,1.122,0.075,4.002,8/19/2020 10:42
26875,1,14,  1d 15:21:38.18,  0d 14:57:40.06,1.122,0.075,4.002,8/19/2020 10:43
26876,1,14,  1d 15:21:48.18,  0d 14:57:50.06,1.122,0.075,4.002,8/19/2020 10:43
26877,1,14,  1d 15:21:58.18,  0d 14:58:0.06,1.122,0.075,4.002,8/19/2020 10:43
26878,1,14,  1d 15:22:8.18,  0d 14:58:10.06,1.123,0.075,4.002,8/19/2020 10:43
26879,1,14,  1d 15:22:18.18,  0d 14:58:20.06,1.123,0.075,4.002,8/19/2020 10:43
26880,1,14,  1d 15:22:28.18,  0d 14:58:30.06,1.123,0.075,4.002,8/19/2020 10:43
26881,1,14,  1d 15:22:38.18,  0d 14:58:40.06,1.123,0.075,4.002,8/19/2020 10:44
26882,1,14,  1d 15:22:48.18,  0d 14:58:50.06,1.123,0.075,4.003,8/19/2020 10:44
26883,1,14,  1d 15:22:58.18,  0d 14:59:0.06,1.124,0.075,4.003,8/19/2020 10:44
26884,1,14,  1d 15:23:8.18,  0d 14:59:10.06,1.124,0.075,4.003,8/19/2020 10:44
26885,1,14,  1d 15:23:18.18,  0d 14:59:20.06,1.124,0.075,4.003,8/19/2020 10:44
26886,1,14,  1d 15:23:28.18,  0d 14:59:30.06,1.124,0.075,4.003,8/19/2020 10:44
26887,1,14,  1d 15:23:38.18,  0d 14:59:40.06,1.124,0.075,4.003,8/19/2020 10:45
26888,1,14,  1d 15:23:48.18,  0d 14:59:50.06,1.125,0.075,4.003,8/19/2020 10:45
26889,1,14,  1d 15:23:58.18,  0d 15:00:0.06,1.125,0.075,4.003,8/19/2020 10:45
26890,1,14,  1d 15:24:8.18,  0d 15:00:10.06,1.125,0.075,4.003,8/19/2020 10:45
26891,1,14,  1d 15:24:18.18,  0d 15:00:20.06,1.125,0.075,4.004,8/19/2020 10:45
26892,1,14,  1d 15:24:28.18,  0d 15:00:30.06,1.126,0.075,4.004,8/19/2020 10:45
26893,1,14,  1d 15:24:38.18,  0d 15:00:40.06,1.126,0.075,4.004,8/19/2020 10:46
26894,1,14,  1d 15:24:48.18,  0d 15:00:50.06,1.126,0.075,4.004,8/19/2020 10:46
26895,1,14,  1d 15:24:58.18,  0d 15:01:0.06,1.126,0.075,4.004,8/19/2020 10:46
26896,1,14,  1d 15:25:8.18,  0d 15:01:10.06,1.126,0.075,4.004,8/19/2020 10:46
26897,1,14,  1d 15:25:18.18,  0d 15:01:20.06,1.127,0.075,4.004,8/19/2020 10:46
26898,1,14,  1d 15:25:28.18,  0d 15:01:30.06,1.127,0.075,4.004,8/19/2020 10:46
26899,1,14,  1d 15:25:38.18,  0d 15:01:40.06,1.127,0.075,4.004,8/19/2020 10:47
26900,1,14,  1d 15:25:48.18,  0d 15:01:50.06,1.127,0.075,4.005,8/19/2020 10:47
26901,1,14,  1d 15:25:58.18,  0d 15:02:0.06,1.127,0.075,4.005,8/19/2020 10:47
26902,1,14,  1d 15:26:8.18,  0d 15:02:10.06,1.128,0.075,4.005,8/19/2020 10:47
26903,1,14,  1d 15:26:18.18,  0d 15:02:20.06,1.128,0.075,4.005,8/19/2020 10:47
26904,1,14,  1d 15:26:28.18,  0d 15:02:30.06,1.128,0.075,4.005,8/19/2020 10:47
26905,1,14,  1d 15:26:38.18,  0d 15:02:40.06,1.128,0.075,4.005,8/19/2020 10:48
26906,1,14,  1d 15:26:48.18,  0d 15:02:50.06,1.128,0.075,4.005,8/19/2020 10:48
26907,1,14,  1d 15:26:58.18,  0d 15:03:0.06,1.129,0.075,4.006,8/19/2020 10:48
26908,1,14,  1d 15:27:8.18,  0d 15:03:10.06,1.129,0.075,4.006,8/19/2020 10:48
26909,1,14,  1d 15:27:18.18,  0d 15:03:20.06,1.129,0.075,4.005,8/19/2020 10:48
26910,1,14,  1d 15:27:28.18,  0d 15:03:30.06,1.129,0.075,4.006,8/19/2020 10:48
26911,1,14,  1d 15:27:38.18,  0d 15:03:40.06,1.129,0.075,4.006,8/19/2020 10:49
26912,1,14,  1d 15:27:48.18,  0d 15:03:50.06,1.13,0.075,4.006,8/19/2020 10:49
26913,1,14,  1d 15:27:58.18,  0d 15:04:0.06,1.13,0.075,4.006,8/19/2020 10:49
26914,1,14,  1d 15:28:8.18,  0d 15:04:10.06,1.13,0.075,4.006,8/19/2020 10:49
26915,1,14,  1d 15:28:18.18,  0d 15:04:20.06,1.13,0.075,4.006,8/19/2020 10:49
26916,1,14,  1d 15:28:28.18,  0d 15:04:30.06,1.131,0.075,4.006,8/19/2020 10:49
26917,1,14,  1d 15:28:38.18,  0d 15:04:40.06,1.131,0.075,4.006,8/19/2020 10:50
26918,1,14,  1d 15:28:48.18,  0d 15:04:50.06,1.131,0.075,4.006,8/19/2020 10:50
26919,1,14,  1d 15:28:58.18,  0d 15:05:0.06,1.131,0.075,4.007,8/19/2020 10:50
26920,1,14,  1d 15:29:8.18,  0d 15:05:10.06,1.131,0.075,4.007,8/19/2020 10:50
26921,1,14,  1d 15:29:18.18,  0d 15:05:20.06,1.132,0.075,4.007,8/19/2020 10:50
26922,1,14,  1d 15:29:28.18,  0d 15:05:30.06,1.132,0.075,4.007,8/19/2020 10:50
26923,1,14,  1d 15:29:38.18,  0d 15:05:40.06,1.132,0.075,4.007,8/19/2020 10:51
26924,1,14,  1d 15:29:48.18,  0d 15:05:50.06,1.132,0.075,4.007,8/19/2020 10:51
